origin,plugin_enabled,path,real_path,name,description_chars,description,sha256,bytes,codex_disabled,claude_override,disable_model_invocation
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\es\skills\springboot-security\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\es\skills\springboot-security\SKILL.md,springboot-security,190,"Buenas prácticas de Spring Security para autenticación/autorización, validación, CSRF, secretos, cabeceras, limitación de velocidad y seguridad de dependencias en servicios Java Spring Boot.",3c0e8812d055c2f504d1cfbff63548e4b950ee22a1433e3fd65d538a1bf8a0fc,8618,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\es\skills\springboot-tdd\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\es\skills\springboot-tdd\SKILL.md,springboot-tdd,168,"Desarrollo guiado por pruebas para Spring Boot usando JUnit 5, Mockito, MockMvc, Testcontainers y JaCoCo. Usar al agregar funcionalidades, corregir bugs o refactorizar.",4bf319f7bcd924037d4488ae955c5e0fcb6146f7ea181fc90ddcbdf11b98bd59,3994,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\es\skills\springboot-verification\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\es\skills\springboot-verification\SKILL.md,springboot-verification,167,"Bucle de verificación para proyectos Spring Boot: build, análisis estático, pruebas con cobertura, escaneos de seguridad y revisión de diff antes del lanzamiento o PR.",3e23f796cd2d16de735ca522bdbce62e59516adef953ed9f5e8eebb74403d720,6288,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\es\skills\tdd-workflow\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\es\skills\tdd-workflow\SKILL.md,tdd-workflow,202,"Usar este skill al escribir nuevas funcionalidades, corregir bugs o refactorizar código. Aplica el desarrollo guiado por pruebas con 80%+ de cobertura incluyendo pruebas unitarias, de integración y E2E.",17c8061d0f1f0a66164689e62713ee7d8f6210fcd701e2f88e88bf58c5520dc7,14612,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\es\skills\verification-loop\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\es\skills\verification-loop\SKILL.md,verification-loop,62,Sistema de verificación completo para sesiones de Claude Code.,8c5ecace2840e989c136948d9fe3debc1c324332291dd914dc4fc73fb0b13425,2846,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\accessibility\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\accessibility\SKILL.md,accessibility,132,WCAG 2.2 レベル AA 標準を用いてインクルーシブなデジタルプロダクトを設計・実装・監査します。Web 用のセマンティック ARIA および Web・ネイティブプラットフォーム（iOS/Android）のアクセシビリティトレイトを生成するために使用します。,d20fbd9b83577cfc08eff8b44dccecaf01699e7b12a31b3291a988ffc21e32e2,8235,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-architecture-audit\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-architecture-audit\SKILL.md,agent-architecture-audit,182,エージェントおよび LLM アプリケーション向けのフルスタック診断。12 層のエージェントスタックにおけるラッパーリグレッション、メモリ汚染、ツール規律の失敗、隠れた修復ループ、レンダリング破損を監査します。重要度順の発見事項とコードファーストの修正を生成します。エージェントアプリケーション、自律ループ、または LLM を活用した機能を構築する開発者に必須です。,74181dba11b56bd929db892b34a8085121e898b68bf4b2d0636e94329697ed29,13822,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-eval\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-eval\SKILL.md,agent-eval,88,カスタムタスクでコーディングエージェント（Claude Code、Aider、Codex など）をヘッドツーヘッドで比較し、合格率、コスト、時間、一貫性のメトリクスを測定します,cc87ecd15c69464b364465365ce62622cdf67495995ad9be1245f617ce72152e,5744,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-harness-construction\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-harness-construction\SKILL.md,agent-harness-construction,52,AI エージェントのアクション空間、ツール定義、観測フォーマットを設計・最適化して完了率を向上させます。,73fb1a7601ec7c0bced1cb8025940c1aa27409d324136b2ff77300dbdf73b43a,2848,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-introspection-debugging\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-introspection-debugging\SKILL.md,agent-introspection-debugging,62,キャプチャ、診断、封じ込め回復、内省レポートを使用した AI エージェント障害のための構造化された自己デバッグワークフロー。,357e86a40f02ad501144a451d08da917b35805080bfcb5c5af08bd81dfdacc20,7598,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-payment-x402\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-payment-x402\SKILL.md,agent-payment-x402,154,タスクごとのバジェット、支出コントロール、ノンカストディアルウォレットを備えた x402 決済実行を AI エージェントに追加します。agentwallet-sdk を通じて Base をサポートし、OKX Payments / OKX エージェント決済プロトコルを通じて X Layer をサポートします。,4acffa042fc53edafaacaa6e211dd040fbb4bcfc9a76be97ef29c6a454180751,13591,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-sort\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agent-sort\SKILL.md,agent-sort,177,並行リポジトリ対応のレビューパスを使用して、スキル、コマンド、ルール、フック、エクストラを DAILY と LIBRARY のバケットに分類することで、特定のリポジトリ向けのエビデンスに基づいた ECC インストール計画を構築します。プロジェクトが完全なバンドルをロードする代わりに実際に必要なものに ECC をトリミングする必要がある場合に使用します。,359dfdc3aa4348abddde68572bcfcf6087370293a8f7eb0549a5df92929a2855,8608,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agentic-engineering\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agentic-engineering\SKILL.md,agentic-engineering,53,評価ファースト実行、分解、コスト対応モデルルーティングを使用してエージェニックエンジニアとして動作します。,1b12ee64221bd804d240d0061588e1a8c7b9f89649f52bb9d048ded3a980b610,2428,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agentic-os\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\agentic-os\SKILL.md,agentic-os,130,Claude Code 上に永続的なマルチエージェントオペレーティングシステムを構築します。カーネルアーキテクチャ、スペシャリストエージェント、スラッシュコマンド、ファイルベースのメモリ、スケジュールされた自動化、外部データベースなしの状態管理をカバーします。,a9b2020be9df5b3fee885871b2a202c932a8619d8f4fe10f6d1b0835808668c5,16997,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\ai-first-engineering\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\ai-first-engineering\SKILL.md,ai-first-engineering,43,AI エージェントが大量の実装出力を生成するチームのためのエンジニアリング運用モデル。,5fce2d9ef4202dd8bc57ccaaf933e8c7cec4700469f2e75664f7859d81e7d55b,1824,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\ai-regression-testing\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\ai-regression-testing\SKILL.md,ai-regression-testing,116,AI 支援開発のためのリグレッションテスト戦略。データベース依存なしのサンドボックスモード API テスト、自動化されたバグチェックワークフロー、同じモデルがコードを書いてレビューする AI のブラインドスポットを捕捉するパターン。,1bdb9bac8f24fa7a997382f2ea7e1c3be99e86791d0737a8edcf3129edf0f495,14450,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\android-clean-architecture\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\android-clean-architecture\SKILL.md,android-clean-architecture,100,Android と Kotlin Multiplatform プロジェクトのクリーンアーキテクチャパターン — モジュール構造、依存関係ルール、UseCase、Repository、データ層パターン。,91012834f4c4dd3cc8fc8fe509981675b6b501bf9dbfb3e2fbe222467122743c,10004,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\angular-developer\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\angular-developer\SKILL.md,angular-developer,220,Angular コードを生成し、アーキテクチャ ガイダンスを提供します。プロジェクトの作成、コンポーネント、またはサービスを作成するとき、または反応性（シグナル、linkedSignal、リソース）、フォーム、依存性注入、ルーティング、SSR、アクセシビリティ（ARIA）、アニメーション、スタイリング（コンポーネント スタイル、Tailwind CSS）、テスト、または CLI ツール作成のベスト プラクティスについてトリガーされます。,c7c15742bcefe051c37478794bbd526085d50643c710e1048edfd627d33a6644,16350,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\api-connector-builder\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\api-connector-builder\SKILL.md,api-connector-builder,98,ターゲット リポジトリの既存統合パターンに正確に一致する新しい API コネクターまたはプロバイダーを構築します。2 番目のアーキテクチャを発明せずに、1 つ以上の統合を追加するときに使用します。,9927e1f85b467d9d38d0915d0d4c62f97cc28685cecdb8a4f11bb0c5cdd91630,3970,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\api-design\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\api-design\SKILL.md,api-design,79,リソース命名、ステータス コード、ページネーション、フィルタリング、エラー応答、バージョン管理、およびレート制限を含む REST API デザイン パターン。,211f5a392e0c6a6e384f1e9b9bbe71f10dce6bc1e08c46ef3dde1adf8ce80563,13351,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\architecture-decision-records\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\architecture-decision-records\SKILL.md,architecture-decision-records,113,コーディングセッション中にアーキテクチャ決定を構造化ADRとして記録し、自動的に決定の瞬間を検出し、コンテキスト、検討された代替案、根拠を記録します。今後の開発者がコードベースの形成理由を理解するためのADRログを維持します。,c02556b1d916b499ff45b1e1971da59e894c2268f3a0a7ed051f3391f7536362,8888,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\article-writing\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\article-writing\SKILL.md,article-writing,142,記事、ガイド、ブログ投稿、チュートリアル、ニュースレター号、その他の長文コンテンツを、提供された例またはブランドガイダンスから派生した独特の声で作成します。ユーザーが段落より長いポーランド済みの書き込みコンテンツを望む場合、特に声の一貫性、構造、および信頼性が重要な場合に使用します。,9c86a1eb118a474c5b651cb642d90344cf74acdf81c3bade192aab3c24bdd688,4013,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\automation-audit-ops\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\automation-audit-ops\SKILL.md,automation-audit-ops,117,ECC用の証拠ベースの自動化インベントリとオーバーラップ監査ワークフロー。ユーザーがどのジョブ、フック、コネクタ、MCPサーバー、またはラッパーがライブか、壊れているか、冗長であるか、修正前に不足しているかを知りたい場合に使用します。,f02a6e3f546046a538a28aac2d44ec45b63e9421ee0c28b648c8b038da6bc55f,5875,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\autonomous-agent-harness\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\autonomous-agent-harness\SKILL.md,autonomous-agent-harness,220,Claude Codeを永続的なメモリ、スケジュール済み操作、コンピュータ使用、タスクキューイングを備えた完全自動エージェントシステムに変換します。スタンドアロンエージェントフレームワーク（Hermes、AutoGPT）を、Claude Codeのネイティブcrons、dispatch、MCPツール、メモリを活用して置き換えます。ユーザーが継続的な自動操作、スケジュール済みタスク、または自己指令エージェントループを望む場合に使用します。,dacdebf800cd8e39546c53e92d3fdd210aad2003e33a6f0c44260b27a2eb14a1,7077,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\autonomous-loops\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\autonomous-loops\SKILL.md,autonomous-loops,71,自動Claude Codeループのパターンとアーキテクチャ — シンプルな順序パイプラインからRFC駆動マルチエージェントDAGシステムまで。,da455a674b053aac7c8cc43cc5919c94131880e5aba8cf36ca92ead23ff7a3f3,5004,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\backend-patterns\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\backend-patterns\SKILL.md,backend-patterns,142,"Backend architecture patterns, API design, database optimization, and server-side best practices for Node.js, Express, and Next.js API routes.",29f98d97f714d10fd90468ff8b1c741cbd316129699ca746e4e9c497562edec4,14356,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\benchmark\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\benchmark\SKILL.md,benchmark,55,このスキルを使用して、パフォーマンスベースラインを測定し、PR前後の回帰を検出し、スタック代替案を比較します。,0bcbb7bed21efebfe3555aea5fe18e26e48d7f5d060ce916548b4b4130948261,3014,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\blueprint\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\blueprint\SKILL.md,blueprint,308,1行の目的を複数セッション、複数エージェントエンジニアリングプロジェクト向けのステップバイステップ構築計画に変換します。各ステップには自己完結型コンテキストブリーフがあり、新しいエージェントがそれをコールドで実行できます。 敵対的なレビューゲート、依存グラフ、平行ステップ検出、アンチパターンカタログ、計画変更プロトコルを含みます。 トリガー：ユーザーが複雑なマルチPRタスク用の計画、ブループリント、またはロードマップをリクエストするか、複数のセッションが必要な作業を説明する場合。 トリガーしない場合：タスクが単一のPRまたは3未満のツール呼び出しで完成可能な場合、またはユーザーが「単にやってくれ」と言う場合。,76e26427aa9a70ddbee396baa48394c9590ab7030bddb52d80e3e3f2f436477c,4180,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\brand-voice\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\brand-voice\SKILL.md,brand-voice,141,実際のポスト、エッセイ、ローンチノート、ドキュメント、またはサイトコピーからソース派生の執筆スタイルプロファイルを構築し、コンテンツ、アウトリーチ、ソーシャルワークフロー全体でそのプロファイルを再利用します。ユーザーが一般的なAI執筆トロープなしで声の一貫性を望む場合に使用します。,3192a204dc2575a4862d237fc4ffb643eb4cefbfb006ad356495baba28f82543,4295,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\browser-qa\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\browser-qa\SKILL.md,browser-qa,59,このスキルを使用して、機能をデプロイ後にブラウザ自動化を使用した自動ビジュアルテストとUI相互作用検証を自動化します。,83bec670af287161f3d89585a15b64ee19b16742283a1b8f17fd259f88719399,3436,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\bun-runtime\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\bun-runtime\SKILL.md,bun-runtime,71,ランタイムとしてのBun、パッケージマネージャー、バンドラー、テストランナー。Bun対Nodeを選択する場合、移行メモ、Vercelサポート。,dccef02ef0a232af955b41912d22ee6034f79c8325f027a8317b63287f74e418,3311,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\canary-watch\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\canary-watch\SKILL.md,canary-watch,59,このスキルを使用して、デプロイメント、マージ、または依存関係アップグレード後にデプロイされたURLの回帰を監視します。,603f9838927c1b2b9ba0bc0d42539fd1233a2b0f3dc4004d6ffcc9b0266ab621,2929,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\carrier-relationship-management\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\carrier-relationship-management\SKILL.md,carrier-relationship-management,190,"キャリアポートフォリオの管理、運賃交渉、キャリアパフォーマンスの追跡、貨物割り当て、戦略的なキャリア関係の維持のための成文化された専門知識。15年以上の経験を持つ輸送マネージャーに情報。スコアカーディングフレームワーク、RFPプロセス、市場情報、コンプライアンス調査を含みます。キャリアの管理、料金交渉、キャリアパフォーマンスの評価、または運賃戦略の構築を行うときに使用します。
",9ecabb85ae8474d672efc95fcf4ebcb8d22285fb9e7500be3e6994c20bbf19a4,7234,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\cisco-ios-patterns\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\cisco-ios-patterns\SKILL.md,cisco-ios-patterns,91,showコマンド、コンフィグ階層、ワイルドカードマスク、ACL配置、インターフェースハイジーン、安全な変更ウィンドウ検証のためのCisco IOSおよびIOS-XEレビューパターン。,869bc4ff21ce1abca48bd12dd9d09530b10d8bc93e0eb40d6c845f7ee1b33d75,3959,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\ck\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\ck\SKILL.md,ck,146,Claude Codeの永続的なプロジェクト単位のメモリ。セッション開始時にプロジェクトコンテキストを自動読み込み、gitアクティビティでセッションを追跡し、ネイティブメモリに書き込みます。コマンドは決定的なNode.jsスクリプトを実行します — 動作はモデルバージョン間で一貫しています。,430224f40a0d4daa5ed72cfedc13bb1877f369695372283ded7b36e1d924150c,3838,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\claude-devfleet\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\claude-devfleet\SKILL.md,claude-devfleet,104,Claude DevFleet経由でマルチエージェントコーディングタスクをオーケストレーション — プロジェクトを計画し、分離された作業ツリー内で平行エージェントを派遣し、進捗を監視し、構造化レポートを読む。,fb9a9f2ef8d41a5277e913d8f05aaf68179dcfc9cdf28f32238cf9644b1eb521,3195,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\click-path-audit\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\click-path-audit\SKILL.md,click-path-audit,176,ユーザー向けボタン/タッチポイントを完全な状態変更シーケンスを通して追跡し、機能が個別に機能するが互いにキャンセルされたり、間違った最終状態を生成したり、UIを矛盾した状態にしたままにするバグを見つけます。次の場合に使用します：体系的なデバッグがバグを見つけたが、ユーザーは壊れたボタンを報告する場合、または共有状態ストアに触れる主要なリファクター後。,6d7247db374b705376a97381016e9b8d51ba3471133054cb7e7268f764e7d32b,4347,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\clickhouse-io\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\clickhouse-io\SKILL.md,clickhouse-io,139,"ClickHouse database patterns, query optimization, analytics, and data engineering best practices for high-performance analytical workloads.",4eb6b05f9b6a45c85a1aa4e7848f46288d1c418884b3adf1c458c4bea4caea5c,11075,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\code-tour\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\code-tour\SKILL.md,code-tour,143,CodeTour `.tour`ファイルを作成 — ペルソナターゲット、ステップバイステップウォークスルー（実際のファイルとラインアンカー付き）。オンボーディングツアー、アーキテクチャウォークスルー、PRツアー、RCAツアー、構造化「これがどのように機能するかを説明」リクエストに使用。,d6c51aa289bcfb5b15e5a2dc478a792c0e3f93919306a96187f8d095e636d965,2756,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\codebase-onboarding\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\codebase-onboarding\SKILL.md,codebase-onboarding,130,不慣れなコードベースを分析し、アーキテクチャマップ、主要なエントリポイント、規約、スターターCLAUDE.mdを含む構造化オンボーディングガイドを生成します。新しいプロジェクトに参加するか、リポでClaude Codeを初めてセットアップする場合に使用します。,1be561bc94492da0d727e9cd1a25a2766cdfbb1317400280691686c5d119a972,2288,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\coding-standards\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\coding-standards\SKILL.md,coding-standards,67,TypeScript、JavaScript、React、Node.js開発のための汎用コーディング標準、ベストプラクティス、パターン。,7e4e9a09f1999f96ab1ba26d5c8e9ef62a0d718ad96b0242fb86a360f36dc49d,12378,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\compose-multiplatform-patterns\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\compose-multiplatform-patterns\SKILL.md,compose-multiplatform-patterns,99,KMPプロジェクト向けのCompose MultiplatformおよびJetpack Composeパターン — 状態管理、ナビゲーション、テーマ設定、パフォーマンス、プラットフォーム固有のUI。,e6ba28fd6637a68b1f09e9fe431a535e947b5d7e3a2230d9fecb595da74abe39,9350,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\configure-ecc\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\configure-ecc\SKILL.md,configure-ecc,83,Claude Code、Codex、Kimi 内で ECC のインストール、更新、再設定を案内し、各ハーネスが実際に備えるプラグイン、スコープ、フック機能を守ります。,0cf6cdf53a0bfd13320e7a9375abb101c43c004c071f6356f03cb52d87153ffb,9372,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\connections-optimizer\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\connections-optimizer\SKILL.md,connections-optimizer,162,レビュー優先の整理、フォロー/追加の推薦、ユーザーの実際の声で書かれたチャネル別ウォームアウトリーチのドラフトを通じて、ユーザーのXとLinkedInネットワークを再編成します。フォローリストを整理したい、現在の優先事項に向けて成長したい、または高品質な関係を中心にソーシャルグラフのバランスを取り直したい場合に使用します。,947c6dea3472c88ac1fe235427b6602a6e2345472ae3f956bff50c1cbb81d18a,7790,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\content-engine\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\content-engine\SKILL.md,content-engine,155,X、LinkedIn、TikTok、YouTube、ニュースレター、マルチプラットフォームキャンペーンのプラットフォームネイティブなコンテンツシステムを作成します。ソーシャル投稿、スレッド、スクリプト、コンテンツカレンダー、または1つのソースアセットを複数プラットフォームにきれいに適応したい場合に使用します。,b5f5f3d09761cc58499846f08e96b33e22ca1957a66b276653fc1f8a54b2110c,6194,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\content-hash-cache-pattern\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\content-hash-cache-pattern\SKILL.md,content-hash-cache-pattern,71,SHA-256コンテンツハッシュを使用して、高コストなファイル処理結果をキャッシュします — パス非依存、自動無効化、サービスレイヤーの分離。,2b3ee5b2b2b36e322193822ca95bdb49d04fc48880512ed2ebfd10212a9dc4c9,7090,False,,False
